"GEOID","estimate"
"57279",1184
"57301",18549
"57311",1498
"57312",621
"57313",1241
"57314",696
"57315",1206
"57317",668
"57319",840
"57321",431
"57322",376
"57323",225
"57324",343
"57325",3147
"57328",1215
"57329",349
"57330",455
"57331",494
"57332",903
"57334",951
"57335",278
"57337",122
"57339",1522
"57340",340
"57341",148
"57342",577
"57344",109
"57345",1095
"57346",95
"57348",530
"57349",1434
"57350",15427
"57353",890
"57355",1394
"57356",2034
"57358",21
"57359",762
"57361",120
"57362",2076
"57363",924
"57364",0
"57365",552
"57366",2315
"57367",270
"57368",1185
"57369",2411
"57370",668
"57371",152
"57373",507
"57374",415
"57375",734
"57376",928
"57379",80
"57380",3810
"57381",576
"57382",1362
"57383",727
"57384",947
"57385",1220
"57386",230
"57401",32831
"57420",89
"57421",77
"57422",219
"57424",214
"57426",26
"57427",761
"57428",634
"57429",70
"57430",2559
"57432",367
"57433",369
"57434",489
"57435",315
"57436",494
"57437",1453
"57438",1403
"57439",41
"57440",597
"57441",523
"57442",1842
"57445",1940
"57446",456
"57448",498
"57449",195
"57450",539
"57451",2166
"57452",307
"57454",651
"57455",85
"57456",818
"57457",91
"57460",411
"57461",356
"57465",310
"57466",169
"57467",222
"57468",421
"57469",3480
"57470",85
"57471",560
"57472",907
"57473",174
"57474",177
"57475",127
"57476",479
"57477",161
"57479",601
"57481",369
"57501",16850
"57520",100
"57521",150
"57522",571
"57523",923
"57528",1000
"57529",370
"57531",96
"57532",2937
"57533",1864
"57534",242
"57536",401
"57537",144
"57538",275
"57540",114
"57541",147
"57543",854
"57544",450
"57547",149
"57548",1594
"57551",2442
"57552",554
"57553",165
"57555",4292
"57559",553
"57560",510
"57562",89
"57563",202
"57564",981
"57566",1256
"57567",1349
"57568",675
"57569",282
"57570",1994
"57571",8
"57572",1998
"57574",75
"57576",187
"57577",1741
"57579",1354
"57580",3936
"57584",65
"57585",115
"57601",3962
"57620",498
"57621",385
"57622",398
"57623",1120
"57625",4365
"57626",1019
"57630",26
"57631",398
"57632",664
"57633",400
"57634",155
"57636",195
"57638",1788
"57639",383
"57640",182
"57641",357
"57642",1949
"57644",221
"57645",158
"57646",252
"57648",302
"57649",295
"57650",30
"57651",125
"57652",475
"57656",876
"57657",229
"57658",400
"57660",94
"57661",113
"57701",45721
"57702",35058
"57703",17069
"57706",3035
"57714",846
"57716",520
"57717",7825
"57718",7198
"57719",8167
"57720",734
"57722",186
"57724",255
"57725",296
"57730",5900
"57732",2189
"57735",1192
"57738",121
"57741",71
"57744",2265
"57745",2270
"57747",5856
"57748",358
"57750",135
"57751",1075
"57752",1864
"57754",3653
"57755",95
"57756",568
"57758",79
"57759",597
"57760",1439
"57761",1589
"57762",526
"57763",304
"57764",2318
"57766",133
"57767",122
"57769",4387
"57770",6248
"57772",2345
"57773",188
"57775",356
"57776",0
"57779",268
"57780",40
"57782",38
"57783",15598
"57785",9031
"57787",351
"57788",422
"57790",1124
"57791",257
"57792",140
"57793",2401
"57794",470
"57799",688
"58439",112
"37010",4966
"37012",2185
"37013",97939
"37014",2835
"37015",17665
"37016",950
"37018",2194
"37019",628
"37020",5984
"37022",6583
"37023",1457
"37025",5698
"37026",2380
"37027",56117
"37028",563
"37029",7017
"37030",7260
"37031",4281
"37032",5275
"37033",7406
"37034",7308
"37035",3214
"37036",6245
"37037",8768
"37040",52155
"37042",77945
"37043",48501
"37046",5685
"37047",2100
"37048",6702
"37049",3622
"37050",1606
"37051",3499
"37052",2487
"37055",27772
"37057",627
"37058",7780
"37059",1090
"37060",2767
"37061",4942
"37062",12185
"37064",58937
"37066",51873
"37067",29543
"37069",20467
"37072",31492
"37073",14785
"37074",9305
"37075",65986
"37076",40161
"37078",380
"37079",2657
"37080",7394
"37082",6073
"37083",15290
"37085",4856
"37086",34429
"37087",48562
"37090",15266
"37091",22440
"37095",2685
"37096",5649
"37097",2241
"37098",6760
"37101",7128
"37110",33483
"37115",40343
"37118",1234
"37122",58323
"37127",18300
"37128",54317
"37129",60540
"37130",57002
"37132",2383
"37134",3063
"37135",14256
"37137",2786
"37138",23784
"37140",1456
"37141",1204
"37142",1941
"37143",4167
"37144",3112
"37145",2223
"37146",7615
"37148",24547
"37149",2780
"37150",4897
"37151",511
"37153",6426
"37160",34339
"37165",39
"37166",14136
"37167",59514
"37171",811
"37172",30468
"37174",37004
"37175",774
"37178",2003
"37179",15445
"37180",4362
"37181",1707
"37183",2988
"37184",6195
"37185",8275
"37186",10038
"37187",7349
"37188",15431
"37189",4016
"37190",8465
"37191",4286
"37201",1619
"37203",15091
"37204",15452
"37205",23790
"37206",26382
"37207",39544
"37208",18011
"37209",38664
"37210",17248
"37211",75955
"37212",20803
"37213",95
"37214",30528
"37215",22379
"37216",17848
"37217",30146
"37218",15721
"37219",1154
"37220",5880
"37221",41017
"37228",1615
"37240",796
"37243",0
"37246",0
"37301",1156
"37302",4669
"37303",24866
"37305",972
"37306",2153
"37307",4773
"37308",2721
"37309",2493
"37310",4356
"37311",28187
"37312",35065
"37313",1550
"37315",1596
"37317",2546
"37318",1536
"37321",19464
"37322",8608
"37323",31385
"37324",5618
"37325",1805
"37326",462
"37327",11777
"37328",1481
"37329",5651
"37330",6451
"37331",7261
"37332",2783
"37333",580
"37334",22909
"37335",2719
"37336",4639
"37337",1443
"37338",3436
"37339",2565
"37340",655
"37341",11663
"37342",4137
"37343",42726
"37345",2587
"37347",8107
"37348",951
"37350",1965
"37351",283
"37352",3383
"37353",5195
"37354",17573
"37355",27076
"37356",2507
"37357",5139
"37359",1016
"37360",1577
"37361",1536
"37362",3433
"37363",39941
"37365",1227
"37366",976
"37367",12199
"37369",642
"37370",4972
"37373",3044
"37374",2071
"37375",4100
"37376",283
"37377",15960
"37379",27416
"37380",6261
"37381",9478
"37385",8485
"37387",2883
"37388",25367
"37391",1495
"37394",86
"37396",244
"37397",9605
"37398",15125
"37402",4247
"37403",7470
"37404",12136
"37405",17091
"37406",14058
"37407",11039
"37408",1722
"37409",2722
"37410",3693
"37411",16987
"37412",21209
"37415",24028
"37416",15239
"37419",6772
"37421",52254
"37601",36333
"37604",36040
"37614",1922
"37615",21722
"37616",4284
"37617",14198
"37618",13936
"37620",38170
"37640",3590
"37641",9356
"37642",14961
"37643",33558
"37645",5100
"37650",12056
"37656",3680
"37657",914
"37658",3788
"37659",28075
"37660",39005
"37663",14183
"37664",27390
"37665",5604
"37680",512
"37681",6003
"37682",713
"37683",13301
"37686",8129
"37687",4434
"37688",981
"37690",4222
"37691",569
"37692",4912
"37694",2042
"37701",7745
"37705",4120
"37708",5785
"37709",4060
"37710",989
"37711",4845
"37713",1483
"37714",4732
"37715",714
"37716",26979
"37719",175
"37721",13426
"37722",5911
"37723",924
"37724",2609
"37725",17944
"37726",1895
"37727",2390
"37729",1763
"37730",0
"37731",470
"37732",158
"37733",52
"37737",5817
"37738",5420
"37742",6252
"37743",25939
"37745",18318
"37748",16576
"37752",6496
"37753",1048
"37754",5331
"37755",3188
"37756",2912
"37757",9577
"37760",13714
"37762",2804
"37763",15196
"37764",9820
"37765",655
"37766",17735
"37769",5973
"37770",2837
"37771",17287
"37772",12888
"37774",18503
"37777",12122
"37779",3291
"37801",26577
"37803",32652
"37804",26892
"37806",2849
"37807",11098
"37809",2813
"37810",1771
"37811",3917
"37813",17409
"37814",34212
"37818",5011
"37819",727
"37820",8354
"37821",21975
"37825",8381
"37826",5303
"37828",1084
"37829",1631
"37830",29479
"37840",10238
"37841",9568
"37843",4011
"37845",587
"37846",4400
"37847",2959
"37848",137
"37849",26485
"37851",34
"37852",2765
"37853",3669
"37854",12564
"37857",19912
"37860",3963
"37861",8666
"37862",23147
"37863",6712
"37865",21908
"37866",1584
"37869",4715
"37870",4454
"37871",8650
"37872",1629
"37873",4934
"37874",14881
"37876",32761
"37877",8984
"37878",294
"37879",11059
"37880",3782
"37881",2163
"37882",2679
"37885",6015
"37886",4880
"37887",7739
"37888",3385
"37890",7255
"37891",3501
"37892",1966
"37902",2415
"37909",16282
"37912",22684
"37914",19330
"37915",5252
"37916",13092
"37917",24933
"37918",45268
"37919",29108
"37920",40358
"37921",27259
"37922",36542
"37923",31614
"37924",12670
"37931",28584
"37932",18919
"37934",26604
"37938",17050
"38001",4662
"38002",40430
"38004",10863
"38006",5411
"38007",63
"38008",8797
"38011",9536
"38012",13533
"38015",2385
"38016",48325
"38017",55073
"38018",36289
"38019",16298
"38021",15
"38023",6466
"38024",27405
"38028",6655
"38029",23
"38030",481
"38034",2659
"38036",528
"38037",1379
"38039",1723
"38040",4769
"38041",4853
"38042",641
"38044",705
"38046",45
"38047",54
"38049",4181
"38050",595
"38052",4228
"38053",26282
"38054",224
"38057",3524
"38058",10007
"38059",7780
"38060",10197
"38061",621
"38063",16277
"38066",2718
"38067",1134
"38068",10985
"38069",2066
"38070",128
"38075",6755
"38076",1126
"38077",42
"38079",5229
"38080",2540
"38103",14684
"38104",23456
"38105",5915
"38106",23791
"38107",15784
"38108",17626
"38109",44911
"38111",42846
"38112",16512
"38114",25474
"38115",39644
"38116",40777
"38117",26296
"38118",39168
"38119",24582
"38120",14956
"38122",24419
"38125",38131
"38126",6329
"38127",43086
"38128",45023
"38131",0
"38132",0
"38133",22266
"38134",45612
"38135",29373
"38138",25228
"38139",15610
"38141",22861
"38152",885
"38201",10947
"38220",1656
"38221",3325
"38222",2589
"38224",858
"38225",5606
"38226",256
"38229",2977
"38230",3663
"38231",1646
"38232",1849
"38233",2560
"38235",408
"38236",463
"38237",15648
"38240",2472
"38241",1006
"38242",20296
"38251",2828
"38253",1131
"38254",78
"38255",2324
"38256",3131
"38257",4506
"38258",1441
"38259",609
"38260",3713
"38261",15475
"38301",33554
"38305",52194
"38310",6291
"38311",933
"38313",3182
"38315",3775
"38316",3005
"38317",2331
"38318",463
"38320",10506
"38321",2300
"38326",2554
"38327",431
"38328",793
"38329",3642
"38330",4632
"38332",1326
"38333",161
"38334",2056
"38337",1488
"38339",629
"38340",12510
"38341",2375
"38342",1450
"38343",15413
"38344",7860
"38345",1520
"38347",586
"38348",996
"38351",18459
"38352",644
"38355",6404
"38356",2728
"38357",2762
"38358",12077
"38359",284
"38361",947
"38362",1363
"38363",5291
"38365",0
"38366",1955
"38367",2953
"38368",1901
"38369",1692
"38370",703
"38371",951
"38372",17266
"38374",2140
"38375",8653
"38376",147
"38379",1359
"38380",528
"38381",1690
"38382",8650
"38387",222
"38388",2111
"38390",1016
"38391",1036
"38392",566
"38401",61787
"38425",3790
"38449",2772
"38450",3089
"38451",4300
"38452",1297
"38453",338
"38454",922
"38455",179
"38456",5165
"38457",669
"38459",296
"38460",1422
"38461",1279
"38462",10281
"38463",2193
"38464",22347
"38468",5604
"38469",4140
"38471",333
"38472",2978
"38473",1198
"38474",8389
"38475",700
"38476",1099
"38477",2717
"38478",17602
"38481",1047
"38482",1635
"38483",5910
"38485",6465
"38486",833
"38487",1044
"38488",2424
"38501",39082
"38504",722
"38505",2017
"38506",28636
"38541",1777
"38542",19
"38543",581
"38544",7211
"38545",1751
"38547",1939
"38548",931
"38549",3559
"38551",3993
"38552",157
"38553",2709
"38554",1103
"38555",19661
"38556",11905
"38558",9076
"38559",1260
"38560",1405
"38562",6504
"38563",3410
"38564",439
"38565",1167
"38567",685
"38568",1807
"38569",69
"38570",9325
"38571",14384
"38572",11246
"38573",2028
"38574",8677
"38575",1201
"38577",1485
"38578",142
"38579",1067
"38580",1905
"38581",4105
"38582",1531
"38583",24459
"38585",4020
"38587",1387
"38588",646
"38589",273
"75001",14992
"75002",71253
"75006",51642
"75007",55500
"75009",14089
"75010",30406
"75013",42629
"75019",42888
"75020",23232
"75021",8847
"75022",27201
"75023",50431
"75024",43551
"75025",53764
"75028",47804
"75032",33080
"75034",108525
"75035",75485
"75038",29990
"75039",20108
"75040",62417
"75041",30880
"75042",39183
"75043",62601
"75044",43292
"75048",25598
"75050",43174
"75051",40923
"75052",95495
"75054",11927
"75056",60554
"75057",14960
"75058",2666
"75060",47764
"75061",54520
"75062",49306
"75063",40048
"75065",12640
"75067",68196
"75068",65991
"75069",37892
"75070",104415
"75071",55570
"75074",52259
"75075",38283
"75076",8156
"75077",37102
"75078",28803
"75080",52531
"75081",40265
"75082",23483
"75087",35157
"75088",26039
"75089",36324
"75090",25418
"75092",24905
"75093",46788
"75094",23239
"75098",56376
"75101",517
"75102",1358
"75103",14530
"75104",49171
"75105",161
"75109",4384
"75110",28558
"75114",6829
"75115",52916
"75116",19867
"75117",3984
"75119",28598
"75124",4255
"75125",6326
"75126",48987
"75127",1705
"75132",1559
"75134",21879
"75135",7363
"75137",19548
"75140",7595
"75141",5782
"75142",19261
"75143",14510
"75144",3668
"75146",19701
"75147",6636
"75148",5961
"75149",56473
"75150",60671
"75152",5195
"75153",441
"75154",40947
"75155",3233
"75156",16578
"75157",261
"75158",4191
"75159",20098
"75160",25525
"75161",6529
"75163",2716
"75164",633
"75165",45059
"75166",4395
"75167",12170
"75169",14142
"75172",4619
"75173",4409
"75180",23941
"75181",28263
"75182",6325
"75189",29135
"75201",17476
"75202",2312
"75203",17367
"75204",30537
"75205",24877
"75206",39010
"75207",7702
"75208",29706
"75209",14308
"75210",8673
"75211",77570
"75212",26720
"75214",34824
"75215",17818
"75216",53327
"75217",89163
"75218",22529
"75219",25120
"75220",42009
"75223",14941
"75224",37592
"75225",21736
"75226",4579
"75227",59924
"75228",73976
"75229",32322
"75230",27489
"75231",40371
"75232",31453
"75233",17280
"75234",37160
"75235",18429
"75236",18137
"75237",21423
"75238",33049
"75240",28534
"75241",31562
"75243",68308
"75244",13254
"75246",2760
"75247",792
"75248",37373
"75249",17649
"75251",2861
"75252",26867
"75253",23900
"75254",26929
"75270",0
"75287",55673
"75390",0
"75401",19146
"75402",18087
"75407",17978
"75409",16349
"75410",4954
"75411",889
"75412",457
"75413",282
"75414",3416
"75415",240
"75416",3070
"75417",2688
"75418",14571
"75420",1052
"75421",666
"75422",3088
"75423",3110
"75424",3024
"75426",4393
"75428",11371
"75431",2122
"75432",3504
"75433",2808
"75435",944
"75436",2480
"75437",1377
"75438",992
"75439",1035
"75440",6258
"75441",128
"75442",9308
"75446",3178
"75447",1256
"75448",643
"75449",1374
"75450",150
"75451",1163
"75452",4650
"75453",3046
"75454",10467
"75455",28354
"75457",6501
"75459",5156
"75460",23504
"75462",11641
"75468",939
"75469",275
"75470",323
"75471",1531
"75472",4087
"75473",3688
"75474",15017
"75475",148
"75476",1056
"75477",1183
"75478",1120
"75479",1786
"75480",1587
"75481",314
"75482",24984
"75486",2291
"75487",2106
"75488",645
"75489",1032
"75490",2493
"75491",5064
"75492",456
"75493",626
"75494",9940
"75495",8729
"75496",3739
"75497",3907
"75501",36094
"75503",25517
"75550",681
"75551",11251
"75554",2131
"75555",1579
"75556",1214
"75558",1582
"75559",5122
"75560",1002
"75561",4939
"75562",104
"75563",4528
"75565",206
"75566",756
"75567",4824
"75568",2238
"75569",3464
"75570",11071
"75571",3134
"75572",3896
"75573",115
"75574",1659
"75601",15719
"75602",21655
"75603",6100
"75604",31027
"75605",30501
"75630",2370
"75631",3248
"75633",13161
"75638",5505
"75639",2926
"75640",4859
"75641",89
"75642",48
"75643",2253
"75644",13427
"75645",10797
"75647",13712
"75650",9837
"75651",2100
"75652",16223
"75654",12664
"75656",4331
"75657",7261
"75661",3094
"75662",24976
"75667",1193
"75668",2371
"75669",762
"75670",17539
"75672",16351
"75681",2128
"75682",578
"75683",3709
"75684",7894
"75686",13184
"75691",4320
"75692",4414
"75693",7076
"75701",35858
"75702",27698
"75703",42777
"75704",10199
"75705",2762
"75706",10449
"75707",14232
"75708",7698
"75709",4731
"75750",3766
"75751",17084
"75752",6998
"75754",6627
"75755",5178
"75756",4450
"75757",12802
"75758",8739
"75759",54
"75760",2066
"75762",12412
"75763",6247
"75764",187
"75765",7157
"75766",26925
"75770",2925
"75771",21310
"75773",14523
"75778",2947
"75779",128
"75780",216
"75783",7942
"75784",774
"75785",11357
"75788",23
"75789",7806
"75790",3864
"75791",13562
"75792",3002
"75801",16244
"75803",21928
"75831",5529
"75832",107
"75833",2944
"75835",11086
"75838",639
"75839",5927
"75840",6340
"75844",5968
"75845",2926
"75846",2957
"75847",1843
"75848",137
"75849",67
"75850",796
"75851",4954
"75852",4017
"75853",466
"75855",3078
"75856",215
"75858",0
"75859",2134
"75860",6516
"75861",9126
"75862",10176
"75901",30429
"75904",34406
"75925",4002
"75926",1151
"75928",1198
"75929",1649
"75930",1779
"75931",2203
"75932",1743
"75933",1158
"75934",219
"75935",13648
"75936",1128
"75937",891
"75938",2585
"75939",5260
"75941",8465
"75942",229
"75943",1442
"75944",1100
"75946",3744
"75948",6268
"75949",8225
"75951",15859
"75954",2466
"75956",8937
"75959",994
"75960",653
"75961",16004
"75962",3242
"75964",19811
"75965",17907
"75966",4920
"75968",1635
"75969",3854
"75972",6169
"75973",2828
"75974",3410
"75975",4031
"75976",778
"75977",291
"75978",134
"75979",12228
"75980",2254
"76001",33748
"76002",36460
"76006",24684
"76008",19338
"76009",20417
"76010",60097
"76011",22622
"76012",25719
"76013",34203
"76014",35096
"76015",16961
"76016",32026
"76017",47499
"76018",31200
"76020",29131
"76021",35794
"76022",13495
"76023",6909
"76028",70507
"76031",17668
"76033",26081
"76034",26418
"76035",2211
"76036",27056
"76039",36087
"76040",31519
"76041",395
"76043",7440
"76044",4401
"76048",24822
"76049",29698
"76050",6212
"76051",53291
"76052",22290
"76053",30765
"76054",12280
"76055",2811
"76058",19904
"76059",5601
"76060",8468
"76061",37
"76063",73216
"76064",1818
"76065",37090
"76066",2621
"76067",20309
"76070",895
"76071",4589
"76073",5656
"76077",355
"76078",10247
"76082",20194
"76084",9109
"76085",11014
"76086",23699
"76087",27760
"76088",11907
"76092",31424
"76093",1792
"76102",9282
"76103",15486
"76104",18344
"76105",22179
"76106",39900
"76107",30168
"76108",43169
"76109",23220
"76110",31926
"76111",22531
"76112",42572
"76114",26563
"76115",21319
"76116",50506
"76117",31068
"76118",16378
"76119",52070
"76120",18125
"76123",36245
"76126",23450
"76127",1946
"76129",2519
"76131",43542
"76132",27243
"76133",51505
"76134",26151
"76135",21973
"76137",60385
"76140",30723
"76148",23993
"76155",5813
"76164",15488
"76177",11695
"76179",65496
"76180",37524
"76182",31046
"76201",28601
"76205",21326
"76207",14588
"76208",24621
"76209",25689
"76210",45474
"76225",2857
"76226",26761
"76227",34036
"76228",994
"76230",9896
"76233",3294
"76234",16630
"76238",324
"76239",1087
"76240",28010
